,1,2,3,Adult,C,Child,Dead,Old,Q,S,Survived,Teen,Unknown,female,male,nan
818,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
819,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
820,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
821,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False
822,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
823,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
824,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
825,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
826,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
827,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
828,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True
829,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
830,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
831,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True
832,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
833,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
834,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
835,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
836,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
837,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
838,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False
839,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
840,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
841,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
842,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
843,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False
844,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
845,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
846,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
847,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False
848,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
849,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
850,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
851,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False
852,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False
853,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False
854,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
855,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False
856,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
857,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
858,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False
859,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
860,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
861,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
862,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
863,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
864,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
865,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
866,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False
867,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
868,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
869,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
870,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
871,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
872,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
873,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
874,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False
875,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
876,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
877,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
878,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
879,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
880,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
881,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
882,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False
883,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
884,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
885,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False
886,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
887,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False
888,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
889,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
